6.06,18.18,0.00
6.06,21.21,0.00
6.06,24.24,0.00
6.06,27.27,0.00
6.06,30.30,0.00
6.06,33.33,0.00
6.06,36.36,0.00
6.06,39.39,0.00
6.06,42.42,0.00
6.06,45.45,0.00
6.06,48.48,0.00
6.06,51.52,0.00
6.06,54.55,0.00
6.06,57.58,0.00
6.06,60.61,0.00
6.06,63.64,0.00
6.06,66.67,0.00
6.06,69.70,0.00
6.06,72.73,0.00
6.06,75.76,0.00
6.06,78.79,0.00
6.06,81.82,0.00
6.06,84.85,0.00
6.06,87.88,0.00
6.06,90.91,0.00
6.06,93.94,0.00
6.06,96.97,0.00
6.06,100.00,0.00
6.06,103.03,0.00
6.06,106.06,0.00
6.06,109.09,0.00
6.06,112.12,0.00
6.06,115.15,0.00
6.06,118.18,0.00
6.06,121.21,0.00
6.06,124.24,0.00
6.06,127.27,0.00
6.06,130.30,0.00
6.06,133.33,0.00
6.06,136.36,0.00
6.06,139.39,0.00
6.06,142.42,0.00
6.06,145.45,0.00
6.06,148.48,0.00
6.06,151.52,0.00
6.06,154.55,0.00
6.06,157.58,0.00
6.06,160.61,0.00
6.06,163.64,0.00
6.06,166.67,0.00
6.06,169.70,0.00
6.06,172.73,0.00
6.06,175.76,0.00
6.06,178.79,0.00
6.06,181.82,0.00
6.06,184.85,0.00
6.06,187.88,0.00
6.06,190.91,0.00
6.06,193.94,0.00
6.06,196.97,0.00
6.06,200.00,0.00
6.06,203.03,0.00
6.06,206.06,0.00
6.06,209.09,0.00
6.06,212.12,0.00
6.06,215.15,0.00
6.06,218.18,0.00
6.06,221.21,0.00
6.06,224.24,0.00
6.06,227.27,0.00
6.06,230.30,0.00
6.06,233.33,0.00
6.06,236.36,0.00
6.06,239.39,0.00
6.06,242.42,0.00
6.06,245.45,0.00
6.06,248.48,0.00
6.06,251.52,0.00
6.06,254.55,0.00
6.06,257.58,0.00
6.06,260.61,0.00
6.06,263.64,0.00
6.06,266.67,0.00
6.06,269.70,0.00
6.06,272.73,0.00
6.06,275.76,0.00
6.06,278.79,0.00
6.06,281.82,0.00
6.06,284.85,0.00
6.06,287.88,0.00
6.06,290.91,0.00
6.06,293.94,0.00
6.06,296.97,0.00
6.06,300.00,0.00
9.09,0.00,0.00
9.09,3.03,0.00
9.09,6.06,0.00
9.09,9.09,0.00
9.09,12.12,0.00
9.09,15.15,0.00
9.09,18.18,0.00
9.09,21.21,0.00
9.09,24.24,0.00
9.09,27.27,0.00
9.09,30.30,0.00
9.09,33.33,0.00
9.09,36.36,0.00
9.09,39.39,0.00
9.09,42.42,0.00
9.09,45.45,0.00
9.09,48.48,0.00
9.09,51.52,0.00
9.09,54.55,0.00
9.09,57.58,0.00
9.09,60.61,0.00
9.09,63.64,0.00
9.09,66.67,0.00
9.09,69.70,0.00
9.09,72.73,0.00
9.09,75.76,0.00
9.09,78.79,0.00
9.09,81.82,0.00
9.09,84.85,0.00
9.09,87.88,0.00
9.09,90.91,0.00
9.09,93.94,0.00
9.09,96.97,0.00
9.09,100.00,0.00
9.09,103.03,0.00
9.09,106.06,0.00
9.09,109.09,0.00
9.09,112.12,0.00
9.09,115.15,0.00
9.09,118.18,0.00
9.09,121.21,0.00
9.09,124.24,0.00
9.09,127.27,0.00
9.09,130.30,0.00
9.09,133.33,0.00
9.09,136.36,0.00
9.09,139.39,0.00
9.09,142.42,0.00
9.09,145.45,0.00
9.09,148.48,0.00
9.09,151.52,0.00
9.09,154.55,0.00
9.09,157.58,0.00
9.09,160.61,0.00
9.09,163.64,0.00
9.09,166.67,0.00
9.09,169.70,0.00
9.09,172.73,0.00
9.09,175.76,0.00
9.09,178.79,0.00
9.09,181.82,0.00
9.09,184.85,0.00
9.09,187.88,0.00
9.09,190.91,0.00
9.09,193.94,0.00
9.09,196.97,0.00
9.09,200.00,0.00
9.09,203.03,0.00
9.09,206.06,0.00
9.09,209.09,0.00
9.09,212.12,0.00
9.09,215.15,0.00
9.09,218.18,0.00
9.09,221.21,0.00
9.09,224.24,0.00
9.09,227.27,0.00
9.09,230.30,0.00
9.09,233.33,0.00
9.09,236.36,0.00
9.09,239.39,0.00
9.09,242.42,0.00
9.09,245.45,0.00
9.09,248.48,0.00
9.09,251.52,0.00
9.09,254.55,0.00
9.09,257.58,0.00
9.09,260.61,0.00
9.09,263.64,0.00
9.09,266.67,0.00
9.09,269.70,0.00
9.09,272.73,0.00
9.09,275.76,0.00
9.09,278.79,0.00
9.09,281.82,0.00
9.09,284.85,0.00
9.09,287.88,0.00
9.09,290.91,0.00
9.09,293.94,0.00
9.09,296.97,0.00
9.09,300.00,0.00
12.12,0.00,0.00
12.12,3.03,0.00
12.12,6.06,0.00
12.12,9.09,0.00
12.12,12.12,0.00
12.12,15.15,0.00
12.12,18.18,0.00
12.12,21.21,0.00
12.12,24.24,0.00
12.12,27.27,0.00
12.12,30.30,0.00
12.12,33.33,0.00
12.12,36.36,0.00
12.12,39.39,0.00
12.12,42.42,0.00
12.12,45.45,0.00
12.12,48.48,0.00
12.12,51.52,0.00
12.12,54.55,0.00
12.12,57.58,0.00
12.12,60.61,0.00
12.12,63.64,0.00
12.12,66.67,0.00
12.12,69.70,0.00
12.12,72.73,0.00
12.12,75.76,0.00
12.12,78.79,0.00
12.12,81.82,0.00
12.12,84.85,0.00
12.12,87.88,0.00
12.12,90.91,0.00
12.12,93.94,0.00
12.12,96.97,0.00
12.12,100.00,0.00
12.12,103.03,0.00
12.12,106.06,0.00
12.12,109.09,0.00
12.12,112.12,0.00
12.12,115.15,0.00
12.12,118.18,0.00
12.12,121.21,0.00
12.12,124.24,0.00
12.12,127.27,0.00
12.12,130.30,0.00
12.12,133.33,0.00
12.12,136.36,0.00
12.12,139.39,0.00
12.12,142.42,0.00
12.12,145.45,0.00
12.12,148.48,0.00
12.12,151.52,0.00
12.12,154.55,0.00
12.12,157.58,0.00
12.12,160.61,0.00
12.12,163.64,0.00
12.12,166.67,0.00
12.12,169.70,0.00
12.12,172.73,0.00
12.12,175.76,0.00
12.12,178.79,0.00
12.12,181.82,0.00
12.12,184.85,0.00
12.12,187.88,0.00
12.12,190.91,0.00
12.12,193.94,0.00
12.12,196.97,0.00
12.12,200.00,0.00
12.12,203.03,0.00
12.12,206.06,0.00
12.12,209.09,0.00
12.12,212.12,0.00
12.12,215.15,0.00
12.12,218.18,0.00
12.12,221.21,0.00
12.12,224.24,0.00
12.12,227.27,0.00
12.12,230.30,0.00
12.12,233.33,0.00
12.12,236.36,0.00
12.12,239.39,0.00
12.12,242.42,0.00
12.12,245.45,0.00
12.12,248.48,0.00
12.12,251.52,0.00
12.12,254.55,0.00
12.12,257.58,0.00
12.12,260.61,0.00
12.12,263.64,0.00
12.12,266.67,0.00
12.12,269.70,0.00
12.12,272.73,0.00
12.12,275.76,0.00
12.12,278.79,0.00
12.12,281.82,0.00
12.12,284.85,0.00
12.12,287.88,0.00
12.12,290.91,0.00
12.12,293.94,0.00
12.12,296.97,0.00
12.12,300.00,0.00
15.15,0.00,0.00
15.15,3.03,0.00
15.15,6.06,0.00
15.15,9.09,0.00
15.15,12.12,0.00
15.15,15.15,0.00
15.15,18.18,0.00
15.15,21.21,0.00
15.15,24.24,0.00
15.15,27.27,0.00
15.15,30.30,0.00
15.15,33.33,0.00
15.15,36.36,0.00
15.15,39.39,0.00
15.15,42.42,0.00
15.15,45.45,0.00
15.15,48.48,0.00
15.15,51.52,0.00
15.15,54.55,0.00
15.15,57.58,0.00
15.15,60.61,0.00
15.15,63.64,0.00
15.15,66.67,0.00
15.15,69.70,0.00
15.15,72.73,0.00
15.15,75.76,0.00
15.15,78.79,0.00
15.15,81.82,0.00
15.15,84.85,0.00
15.15,87.88,0.00
15.15,90.91,0.00
15.15,93.94,0.00
15.15,96.97,0.00
15.15,100.00,0.00
15.15,103.03,0.00
15.15,106.06,0.00
15.15,109.09,0.00
15.15,112.12,0.00
15.15,115.15,0.00
15.15,118.18,0.00
15.15,121.21,0.00
15.15,124.24,0.00
15.15,127.27,0.00
15.15,130.30,0.00
15.15,133.33,0.00
15.15,136.36,0.00
15.15,139.39,0.00
15.15,142.42,0.00
15.15,145.45,0.00
15.15,148.48,0.00
15.15,151.52,0.00
15.15,154.55,0.00
15.15,157.58,0.00
15.15,160.61,0.00
15.15,163.64,0.00
15.15,166.67,0.00
15.15,169.70,0.00
15.15,172.73,0.00
15.15,175.76,0.00
15.15,178.79,0.00
15.15,181.82,0.00
15.15,184.85,0.00
15.15,187.88,0.00
15.15,190.91,0.00
15.15,193.94,0.00
15.15,196.97,0.00
15.15,200.00,0.00
15.15,203.03,0.00
15.15,206.06,0.00
15.15,209.09,0.00
15.15,212.12,0.00
15.15,215.15,0.00
15.15,218.18,0.00
15.15,221.21,0.00
15.15,224.24,0.00
15.15,227.27,0.00
15.15,230.30,0.00
15.15,233.33,0.00
15.15,236.36,0.00
15.15,239.39,0.00
15.15,242.42,0.00
15.15,245.45,0.00
15.15,248.48,0.00
15.15,251.52,0.00
15.15,254.55,0.00
15.15,257.58,0.00
15.15,260.61,0.00
15.15,263.64,0.00
15.15,266.67,0.00
15.15,269.70,0.00
15.15,272.73,0.00
15.15,275.76,0.00
